"ID","montant"
16127,675.05
16128,739.77
16129,605.97
16130,625.78
16131,698.11
16132,700.87
16133,725.51
16134,596.86
16135,751.23
16136,579.97
16137,722.45
16138,586.41
16139,765.78
16140,567.58
16141,818.79
16142,658.17
16143,625.12
16144,716.47
16145,672.26
16146,580.07
16147,661.54
16148,646.14
16149,714.84
16150,593.02
16151,697
16152,605.17
16153,650.39
16154,530.16
16155,679.82
16156,512.89
16157,669.58
16158,519.62
16159,695.78
16160,720.57
16161,648.36
16162,555.98
16163,664.09
16164,680.59
16165,564.09
16166,804.9
16167,730.99
16168,622.57
16169,523.93
16170,623.24
16171,716.3
16172,686.33
16173,636.1
16174,506.09
16175,674.01
16176,607.82
16177,815.03
16178,776.18
16179,507.08
16180,744.37
16181,615.72
16182,779.64
16183,687.61
16184,521.1
16185,663.91
16186,531.45
16187,616.79
16188,711.69
16189,597.51
16190,669.92
16191,627.95
16192,703.65
16193,689.77
16194,704.22
16195,740.35
16196,756.49
16197,741.94
16198,670.65
16199,663.67
16200,692.31
16201,623.85
16202,756.5
16203,540.3
16204,589.53
16205,567.66
16206,469.03
16207,622.57
16208,643.54
16209,675.51
16210,663.82
16211,751.77
16212,617.93
16213,590.67
16214,681.69
16215,693.23
16216,543.28
16217,605.65
16218,629.76
16219,624.54
16220,709.41
16221,616.32
16222,662.71
16223,561.47
16224,542.6
16225,666.26
16226,695.46
16227,666.13
16228,697.56
16229,666.51
16230,756.9
16231,682
16232,676.09
16233,626.23
16234,620.97
16235,616.88
16236,710.52
16237,732.84
16238,651.61
16239,571.07
16240,694.82
16241,543.05
16242,717.04
16243,707.1
16244,657.5
16245,535.52
16246,669.33
16247,693.05
16248,690.43
16249,685.51
16250,660.88
16251,637.59
16252,653.01
16253,640.33
16254,526.22
16255,713.12
16256,767.51
16257,566.12
16258,685.46
16259,675.17
16260,677.37
16261,636.3
16262,674.27
16263,575.73
16264,629.93
16265,652.7
16266,536.43
16267,699.66
16268,609.08
16269,646.98
16270,608.97
16271,610.45
16272,713.47
16273,752.82
16274,691.05
16275,615.72
16276,654.16
16277,590.89
16278,692.26
16279,685.44
16280,537.47
16281,708.26
16282,652.11
16283,656.43
16284,660.25
16285,761.27
16286,714.27
16287,681.94
16288,624.23
16289,621.84
16290,588.22
16291,599.62
16292,639.97
16293,627.15
16294,585.33
16295,562.55
16296,566.43
16297,735.88
16298,649.79
16299,633.71
16300,661.2
16301,649.85
16302,537.2
16303,646.39
16304,598.75
16305,629.59
16306,616.55
16307,611.87
16308,652.7
16309,684.05
16310,647.47
16311,545.7
16312,574.61
16313,632.67
16314,667.86
16315,703.56
16316,783.01
16317,573.85
16318,699.14
16319,640.81
16320,641.18
16321,638.83
16322,652.74
16323,697.28
16324,701.62
16325,783.4
16326,709.34
16327,665.3
16328,554.83
16329,599.04
16330,740.78
16331,716.16
16332,582.42
16333,523.03
16334,729.16
16335,541.49
16336,574.39
16337,568.96
16338,519.92
16339,593.51
16340,713.35
16341,676.8
16342,656.94
16343,641.61
16344,766.14
16345,675.93
16346,687.77
16347,557.57
16348,667.23
16349,633.54
16350,615.99
16351,712.86
16352,572.52
16353,718.35
16354,710.07
16355,679
16356,534.93
16357,661.89
16358,576.83
16359,611.71
16360,597.87
16361,683.98
16362,702.54
16363,777
16364,672.25
16365,661.69
16366,738.55
16367,613.87
16368,600.67
16369,619.69
16370,666.25
16371,685.89
16372,649.83
16373,649.92
16374,562.88
16375,649.42
16376,720.57
16377,699.66
16378,648.4
16379,664.24
16380,619.72
16381,616.31
16382,618.19
16383,683.4
16384,650.24
16385,535.88
16386,779.13
16387,563.22
16388,609.9
16389,666.75
16390,599.64
16391,652.68
16392,623.07
16393,654.71
16394,567.19
16395,678.62
16396,655.35
16397,645.29
16398,629.12
16399,633.4
16400,687.47
16401,485.19
16402,640.88
16403,646.07
16404,658.51
16405,720.08
16406,739.55
16407,532.36
16408,623.93
16409,590.36
16410,698.47
16411,667.82
16412,619.26
16413,598.06
16414,539.71
16415,632.79
16416,741.56
16417,719.28
16418,653.61
16419,689.03
16420,609.2
16421,599.76
16422,629.63
16423,674.15
16424,622.06
16425,656.73
16426,731
16427,603.15
16428,596.8
16429,648.87
16430,698.97
16431,680.07
16432,760.02
16433,471.3
16434,693.03
16435,660.31
16436,525.69
16437,570.62
16438,698.15
16439,535.58
16440,703.98
16441,686.25
16442,715.2
16443,748.58
16444,630.34
16445,669.88
16446,677.57
16447,602.44
16448,762.8
16449,645.85
16450,700.92
16451,538.7
16452,685.82
16453,690.93
16454,574.63
16455,684.74
16456,643.73
16457,702.98
16458,699.46
16459,536.23
16460,790.96
16461,691.72
16462,744.91
16463,583.02
16464,611.83
16465,621.44
16466,567.07
16467,616.49
16468,685.14
16469,549.21
16470,625.97
16471,679.39
16472,641
16473,629.71
16474,612.26
16475,702.3
16476,617.04
16477,668.26
16478,628.29
16479,605.9
16480,620.87
16481,728.71
16482,591.5
16483,695.27
16484,595.65
16485,707.18
16486,644.25
16487,623.73
16488,763.5
16489,716.62
16490,625.14
16491,583.24
16492,647.25
16493,692.15
16494,691.13
16495,613.25
16496,728.98
16497,566.86
16498,612.93
16499,638.32
16500,711.52
16501,655.78
16502,653.68
16503,648.16
16504,684.41
16505,630.99
16506,624.93
16507,642.36
16508,645.86
16509,613.45
16510,686.14
16511,669.85
16512,747.1
16513,652.3
16514,652.53
16515,714.43
16516,740.13
16517,724.55
16518,688.8
16519,641.38
16520,577.51
16521,629.81
16522,621.11
16523,606.46
16524,678.88
16525,721.24
16526,627.31
16527,505.08
16528,577.44
16529,662.72
16530,747.7
16531,798.84
16532,615.73
16533,631.47
16534,648.44
16535,744.91
16536,700.75
16537,609.09
16538,620.16
16539,615.63
16540,587.77
16541,690.87
16542,645.62
16543,614.47
16544,714.1
16545,577.59
16546,695
16547,628.48
16548,735.01
16549,586.54
16550,662.69
16551,692.26
16552,645.88
16553,604.63
16554,623.48
16555,644.98
16556,724.76
16557,563.96
16558,762.97
16559,680.35
16560,748.53
16561,681.12
16562,644.27
16563,616.51
16564,596.87
16565,703.82
16566,663.02
16567,618.41
16568,607.45
16569,606.57
16570,636.73
16571,632.45
16572,611.13
16573,691.42
16574,594.9
16575,652.94
16576,742.52
16577,608.31
16578,685.97
16579,624.48
16580,686.7
16581,588.07
16582,662.45
16583,687.76
16584,746.16
16585,697.88
16586,721.98
16587,645.99
16588,718.21
16589,726.55
16590,677.21
16591,678.17
16592,654.62
16593,583.09
16594,678.59
16595,666.64
16596,620.55
16597,533.59
16598,579.39
16599,741.83
16600,659.58
16601,631.46
16602,581.73
16603,565.31
16604,660.71
16605,603.42
16606,744.19
16607,657.6
16608,647.02
16609,569.22
16610,726.68
16611,640.99
16612,642.83
16613,683.24
16614,739.34
16615,611.21
16616,723.88
16617,610.83
16618,645.9
16619,557.26
16620,687.05
16621,607.17
16622,643.65
16623,647.22
16624,653.14
16625,699.98
16626,597.3
16627,737.78
16628,650.56
16629,621.24
16630,779.76
16631,734.89
16632,610.95
16633,694.64
16634,587.28
16635,669.16
16636,657.24
16637,759.97
16638,648.86
16639,650.68
16640,635.07
16641,610.89
16642,679.09
16643,634.71
16644,687.12
16645,613.67
16646,600.39
16647,674.59
16648,543.95
16649,573.03
16650,638.9
16651,657.9
16652,602.77
16653,618.73
16654,573.74
16655,565.45
16656,646.1
16657,608.56
16658,644.98
16659,728.64
16660,617.66
16661,670.16
16662,527.34
16663,750.01
16664,759.57
16665,654.81
16666,683.35
16667,526.95
16668,682.76
16669,699.33
16670,613.68
16671,701.77
16672,609.77
16673,633.75
16674,600.48
16675,576.16
16676,670.1
16677,601.17
16678,617.64
16679,722.31
16680,767.74
16681,588.62
16682,717.14
16683,730.23
16684,567.16
16685,683.76
16686,745.72
16687,617.75
16688,651.81
16689,674.91
16690,731.1
16691,687.89
16692,588.06
16693,596.07
16694,682.14
16695,596.71
16696,599.75
16697,668.1
16698,591.56
16699,690.1
16700,634.92
16701,596.03
16702,688.62
16703,586.8
16704,641.64
16705,665.78
16706,647.27
16707,615.81
16708,668.41
16709,718.25
16710,750.51
16711,703.48
16712,696.34
16713,622.27
16714,673.26
16715,657.19
16716,704.02
16717,699.67
16718,715.97
16719,603.63
16720,603.33
16721,611.44
16722,580.84
16723,698.85
16724,686.61
16725,625.81
16726,556.61
16727,689.65
16728,667.59
16729,649.45
16730,569.23
16731,598.15
16732,700.49
16733,577.47
16734,700.55
16735,678.24
16736,681.57
16737,725.78
16738,678.72
16739,706.32
16740,657.08
16741,696.33
16742,704.48
16743,646.46
16744,562.01
16745,569.32
16746,575.71
16747,618.63
16748,630.1
16749,674.96
16750,664.01
16751,532.75
16752,789.35
16753,624.5
16754,701.91
16755,644.95
16756,699.31
16757,753.32
16758,723.71
16759,572.65
16760,600.3
16761,668.83
16762,518.61
16763,650.74
16764,679.84
16765,616.03
16766,683.51
16767,644.17
16768,688.83
16769,660.45
16770,601.4
16771,682.9
16772,586.95
16773,595.96
16774,632.33
16775,643.07
16776,802.95
16777,699.32
16778,646.57
16779,656.37
16780,580.48
16781,691.35
16782,688.3
16783,745.48
16784,617.67
16785,754.02
16786,760.6
16787,619.68
16788,623.49
16789,757.11
16790,653.88
16791,792.74
16792,629.95
16793,668.84
16794,636.26
16795,654.8
16796,637.86
16797,538.64
16798,721.95
16799,581.89
16800,674.94
16801,690.37
16802,566.18
16803,538.48
16804,650.02
16805,620.45
16806,704.91
16807,713.54
16808,676.34
16809,689.8
16810,643.08
16811,774.86
16812,641.51
16813,502.85
16814,677.96
16815,633.61
16816,604.92
16817,709.74
16818,599.82
16819,609.15
16820,654.69
16821,722.31
16822,653.18
16823,634.58
16824,597.28
16825,781.5
16826,711.39
16827,763.43
16828,589.57
16829,561.23
16830,519.7
16831,650.5
16832,545.95
16833,639.78
16834,628.07
16835,694.51
16836,597.81
16837,640.17
16838,706.53
16839,528.52
16840,672.68
16841,685.01
16842,686.38
16843,587.98
16844,726.38
16845,641.87
16846,612.69
16847,740.49
16848,655.12
16849,640.35
16850,611.41
16851,586.77
16852,674.03
16853,666.43
16854,699.4
16855,687.74
16856,763.58
16857,620.16
16858,625.63
16859,686.4
16860,575.48
16861,679.37
16862,685.31
16863,596.33
16864,615.35
16865,639.46
16866,711.93
16867,575.58
16868,712.12
16869,751.17
16870,586.9
16871,736.37
16872,598.52
16873,728.28
16874,666.84
16875,600.59
16876,568.26
16877,566.37
16878,541.94
16879,641.49
16880,604.3
16881,678.75
16882,548.79
16883,591.47
16884,560.21
16885,642.81
16886,562.53
16887,646.73
16888,596.63
16889,823.64
16890,657.42
16891,589.17
16892,560.14
16893,727.07
16894,667.34
16895,629.67
16896,687.91
16897,702.12
16898,636.77
16899,635.76
16900,734.51
16901,574.33
16902,673.86
16903,663.75
16904,608.9
16905,608.03
16906,728.11
16907,658.5
16908,624.77
16909,599.05
16910,654.66
16911,608.86
16912,588.86
16913,720.97
16914,688.7
16915,607.25
16916,773.73
16917,588.18
16918,663.42
16919,607.46
16920,590.97
16921,612
16922,651.32
16923,599.22
16924,786.96
16925,677.5
16926,675.92
16927,647.13
16928,527.11
16929,670.46
16930,576.91
16931,629.08
16932,606.8
16933,722.54
16934,699.52
16935,728.59
16936,578.86
16937,687.57
16938,628.6
16939,609.65
16940,579.19
16941,641.26
16942,639.48
16943,638.93
16944,650.31
16945,710.68
16946,602.09
16947,647.48
16948,593.75
16949,661
16950,644.7
16951,598.48
16952,486.46
16953,687.18
16954,723.32
16955,775.55
16956,635.26
16957,599.35
16958,563.42
16959,625.76
16960,546.07
16961,637.41
16962,643.87
16963,615.79
16964,621.96
16965,650.91
16966,561.18
16967,652.73
16968,720.9
16969,633.62
16970,714.36
16971,666.99
16972,687.76
16973,680.58
16974,587.4
16975,818.55
16976,676.07
16977,757.13
16978,632.58
16979,666.45
16980,700.57
16981,650.23
16982,670.3
16983,617.5
16984,653.46
16985,707.93
16986,612.02
16987,694.79
16988,621.8
16989,713.67
16990,509.99
16991,622.23
16992,664.43
16993,639.46
16994,674.19
16995,671.31
16996,687.12
16997,755.07
16998,602.23
16999,584.67
17000,755.12
17001,596.54
17002,567.63
17003,656.51
17004,673.86
17005,758.57
17006,642.09
17007,651.86
17008,707.51
17009,627.9
17010,632.42
17011,499.87
17012,724.28
17013,704.64
17014,617.43
17015,718.82
17016,651.29
17017,603.53
17018,666.63
17019,682.18
17020,531.4
17021,618.24
17022,703.45
17023,703.84
17024,521.7
17025,696.03
17026,596.47
17027,652.4
17028,707.36
17029,655.98
17030,607.54
17031,595.52
17032,680.69
17033,610.29
17034,534.97
17035,650.92
17036,665.45
17037,548.3
17038,747.9
17039,604
17040,683.66
17041,765.82
17042,593.29
17043,625.24
17044,717.75
17045,675.5
17046,710.6
17047,711.49
17048,645.23
17049,502
17050,622.93
17051,686.38
17052,614.73
17053,610.96
17054,738.52
17055,666.79
17056,699.8
17057,633.78
17058,799.89
17059,621.87
17060,687.39
17061,603.88
17062,736.52
17063,671.42
17064,664.25
17065,624.26
17066,671.32
17067,723.87
17068,577.87
17069,602.38
17070,728.61
17071,705.75
17072,572.08
17073,624.79
17074,591.22
17075,689.57
17076,685.73
17077,552.64
17078,746.63
17079,607.65
17080,652.89
17081,664.46
17082,751.78
17083,637.62
17084,606.22
17085,610.1
17086,731.67
17087,649.27
17088,613.1
17089,690.65
17090,659.92
17091,644.28
17092,620.12
17093,725.89
17094,571.2
17095,639.21
17096,666.33
17097,611.68
17098,693.18
17099,612.35
17100,597.32
17101,738.68
17102,582.77
17103,562.53
17104,599.22
17105,672.48
17106,689.43
17107,613.82
17108,613.32
17109,707.56
17110,657.54
17111,715.53
17112,579.33
17113,612.64
17114,695.09
17115,772.7
17116,629.83
17117,668.39
17118,588.08
17119,668.46
17120,608.95
17121,671.57
17122,683.99
17123,636.58
17124,580.98
17125,699.76
17126,532.4
17127,685.68
17128,629.4
17129,718.9
17130,551.07
17131,658.38
17132,633.88
17133,690.81
17134,709.66
17135,594.71
17136,605.94
17137,636.07
17138,763.78
17139,685.61
17140,603.74
17141,683.53
17142,606.08
17143,666.12
17144,648.89
17145,649.82
17146,670.64
17147,784.88
17148,615.27
17149,571.57
17150,715.19
17151,713.74
17152,570.48
17153,652.09
17154,551.23
17155,530.14
17156,706.55
17157,575.13
17158,690.12
17159,576.52
17160,596.77
17161,632.24
17162,650.09
17163,699.8
17164,627.78
17165,647.65
17166,731.76
17167,668.48
17168,701.15
17169,645.22
17170,643.5
17171,645.68
17172,555.86
17173,730.14
17174,723.97
17175,535.56
17176,737.07
17177,638.72
17178,652.75
17179,638.77
17180,603.8
17181,694.57
17182,578.87
17183,657.82
17184,642.77
17185,587.94
17186,750.5
17187,662.21
17188,670.01
17189,723.93
17190,650.51
17191,642.52
17192,648.69
17193,812.54
17194,600.56
17195,624.81
17196,734.7
17197,560.45
17198,692.78
17199,668.18
17200,680.47
17201,643.97
17202,654.14
17203,672.5
17204,525.9
17205,605.46
17206,670.08
17207,690.88
17208,547.22
17209,684.13
17210,686.57
17211,661.93
17212,546.83
17213,523.37
17214,561.84
17215,602.38
17216,596.76
17217,556.03
17218,696.81
17219,756.06
17220,625.6
17221,664.09
17222,676.9
17223,607.62
17224,679.98
17225,675.19
17226,571.15
17227,578.03
17228,607.22
17229,806.63
17230,585.91
17231,669.15
17232,703.76
17233,652.65
17234,644.99
17235,719.4
17236,673.17
17237,749.14
17238,658.78
17239,667.39
17240,622.62
17241,580.48
17242,555.49
17243,806.24
17244,727.89
17245,588.29
17246,601.25
17247,637.64
17248,588.34
17249,701.21
17250,638.98
17251,622.24
17252,608.58
17253,598.21
17254,648.06
17255,520.45
17256,660.67
17257,666.54
17258,617.06
17259,711.07
17260,681.97
17261,701.35
17262,623.81
17263,551.46
17264,649.15
17265,624.94
17266,545.11
17267,684.12
17268,641.35
17269,651.02
17270,568.77
17271,634.44
17272,685.92
17273,671.4
17274,684.64
17275,707.1
17276,674.64
17277,583.16
17278,640.82
17279,664.96
17280,568.65
17281,686.38
17282,640.14
17283,584.83
17284,558.95
17285,496.52
17286,612.76
17287,534.27
17288,615.34
17289,598.2
17290,648.71
17291,636.57
17292,587.4
17293,613.51
17294,557.53
17295,607.74
17296,747.42
17297,617.19
17298,560.27
17299,684.87
17300,660.74
17301,719.09
17302,612.02
17303,641.26
17304,586.91
17305,654.41
17306,748.8
17307,632.81
17308,714.66
17309,674.04
17310,651.48
17311,598.85
17312,736.31
17313,694.06
17314,659.74
17315,614.33
17316,741.99
17317,577.85
17318,658.63
17319,607.66
17320,740.4
17321,621.14
17322,592.88
17323,644.56
17324,607.29
17325,682.37
17326,638.55
17327,805.22
17328,587.63
17329,667.4
17330,536.61
17331,662.79
17332,597.66
17333,703.97
17334,564.63
17335,629.1
17336,689.68
17337,595.97
17338,586.66
17339,636.13
17340,599.45
17341,623.26
17342,722.12
17343,751.53
17344,675.31
17345,645.34
17346,550.12
17347,702.16
17348,737.92
17349,624.29
17350,668.83
17351,645.59
17352,740.99
17353,686.64
17354,716.83
17355,643.24
17356,724.68
17357,663.78
17358,659.3
17359,676.23
17360,670.08
17361,526.76
17362,663.09
17363,643.54
17364,666.17
17365,533.36
17366,681.99
17367,557.59
17368,648.7
17369,587.73
17370,620.84
17371,580.98
17372,665.85
17373,597.81
17374,690.16
17375,567.16
17376,617.63
17377,635.59
17378,685.49
17379,687.26
17380,641.13
17381,694.36
17382,578.72
17383,661.61
17384,703.41
17385,652.34
17386,596.2
17387,600.27
17388,626.28
17389,678.44
17390,663.9
17391,722.12
17392,604.92
17393,717.92
17394,715.59
17395,626.53
17396,656.6
17397,733.2
17398,685.33
17399,689.07
17400,602.11
17401,587.89
17402,644.92
17403,612.35
17404,577.79
17405,725.33
17406,569.99
17407,675.41
17408,696.15
17409,569.73
17410,578.85
17411,651.53
17412,605.69
17413,579.75
17414,718.04
17415,639.28
17416,678.6
17417,598.94
17418,559.18
17419,689.62
17420,568.02
17421,579.95
17422,749.4
17423,682.12
17424,549.07
17425,516.73
17426,691.9
17427,681.47
17428,715.17
17429,567.51
17430,786.8
17431,699.21
17432,709.96
17433,498.3
17434,718.36
17435,629.9
17436,588.14
17437,695.38
17438,584.81
17439,688.84
17440,698.42
17441,748.74
17442,704.82
17443,666.79
17444,623.89
17445,544.05
17446,686.09
17447,699.68
17448,684.47
17449,706.56
17450,601.7
17451,621.45
17452,597.4
17453,647.1
17454,611.4
17455,628.4
17456,676.66
17457,591.39
17458,641.63
17459,682.27
17460,575.77
17461,748.52
17462,692.66
17463,666.33
17464,620.81
17465,599.25
17466,568.59
17467,718.17
17468,710.62
17469,619.24
17470,624.64
17471,599.69
17472,617.46
17473,734.49
17474,640.12
17475,716.86
17476,720.1
17477,648.49
17478,613.32
17479,680.97
17480,650.45
17481,612.11
17482,571.01
17483,619.62
17484,560.98
17485,631.99
17486,704.27
17487,640.26
17488,581.21
17489,668.1
17490,508.74
17491,746.26
17492,607.2
17493,641.83
17494,697.04
17495,588.8
17496,629.93
17497,703.16
17498,606.65
17499,625.13
17500,687.11
17501,646.12
17502,735.65
17503,717.71
17504,630.88
17505,709.31
17506,651.23
17507,714.36
17508,576.9
17509,724.73
17510,728.36
17511,632.03
17512,726.38
17513,503.31
17514,618.42
17515,612.08
17516,696.06
17517,692.5
17518,650.39
17519,563.55
17520,645
17521,661.18
17522,564.86
17523,546.05
17524,682.16
17525,635.98
17526,761.33
17527,698.74
17528,661.48
17529,625.43
17530,580.22
17531,581.46
17532,665.85
17533,657.16
17534,596.27
17535,633.5
17536,660.64
17537,578.24
17538,651.44
17539,718.15
17540,761.3
17541,542.1
17542,619.72
17543,701.34
17544,517.66
17545,548.23
17546,542.53
17547,690.29
17548,692.16
17549,623.82
17550,689.6
17551,643.83
17552,631.08
17553,532.7
17554,589.68
17555,647.06
17556,681.98
17557,716.51
17558,596.65
17559,563.92
17560,654.12
17561,573.88
17562,657.07
17563,771.02
17564,617.34
17565,538.22
17566,728
17567,650.02
17568,593.82
17569,603.39
17570,524.11
17571,781.85
17572,598.19
17573,717.03
17574,553.33
17575,636.27
17576,724.86
17577,641.99
17578,589.36
17579,627.62
17580,722.39
17581,656.26
17582,626.81
17583,597.58
17584,672.3
17585,582.83
17586,610.32
17587,665.88
17588,584.79
17589,571.69
17590,706.74
17591,637.21
17592,559.11
17593,674.12
17594,598.12
17595,715.12
17596,783.22
17597,548.25
17598,585.6
17599,639.13
17600,622.66
17601,611.79
17602,695.53
17603,613.08
17604,685.92
17605,637.06
17606,599.46
17607,641.06
17608,690.94
17609,620.09
17610,705.36
17611,631.7
17612,606.94
17613,579.03
17614,641.65
17615,686.86
17616,695.06
17617,774.82
17618,709.36
17619,601.73
17620,718.59
17621,694.67
17622,645.49
17623,594.58
17624,769.95
17625,648.37
17626,636.74
17627,575.02
17628,716.65
17629,707.54
17630,633.34
17631,635.8
17632,587.77
17633,575.89
17634,545.57
17635,653.24
17636,558.24
17637,645.28
17638,637.01
17639,567.03
17640,591.79
17641,661.95
17642,695.28
17643,635.36
17644,709.65
17645,661.83
17646,562.03
17647,588.9
17648,672.89
17649,728.7
17650,683.56
17651,632.9
17652,691.73
17653,650.8
17654,683.72
17655,592.18
17656,586.45
17657,739.28
17658,668.4
17659,652.76
17660,645.47
17661,581.29
17662,815.05
17663,770.31
17664,619.73
17665,637.55
17666,602.59
17667,648.85
17668,762.47
17669,661.15
17670,747.17
17671,660.68
17672,625.11
17673,577.64
17674,748.46
17675,785.4
17676,660.08
17677,576.62
17678,606.87
17679,713
17680,578.17
17681,614.44
17682,653.6
17683,661.85
17684,658.5
17685,813.58
17686,710.87
17687,655.37
17688,718.46
17689,749.22
17690,519.93
17691,650.63
17692,567.81
17693,673.39
17694,602.35
17695,620.37
17696,566.98
17697,766.6
17698,820.19
17699,715.62
17700,698.33
17701,701.78
17702,738.36
17703,564.7
17704,809.5
17705,547.78
17706,619.83
17707,647.75
17708,675.87
17709,574.82
17710,554.72
17711,646.59
17712,827.22
17713,613.74
17714,637.39
17715,712.85
17716,642.09
17717,596.91
17718,585.92
17719,693.76
17720,669.38
17721,672.96
17722,638.96
17723,654.25
17724,567.74
17725,631.38
17726,568.19
17727,639.55
17728,567.71
17729,626.13
17730,646.02
17731,642.93
17732,662.9
17733,564.73
17734,736.9
17735,611.8
17736,691.56
17737,691.35
17738,645.65
17739,713.56
17740,812.89
17741,635.17
17742,669.3
17743,632.23
17744,656.75
17745,740.23
17746,693.08
17747,588.69
17748,675
17749,706.76
17750,636.34
17751,564.03
17752,579.53
17753,765.39
17754,649.36
17755,690.64
17756,589.66
17757,612.65
17758,771.61
17759,666.42
17760,596.43
17761,731.54
17762,710.99
17763,703.39
17764,659.28
17765,701.26
17766,662.22
17767,511.43
17768,652.54
17769,629.92
17770,615.4
17771,730.97
17772,631.15
17773,616.56
17774,763.2
17775,701.9
17776,713.32
17777,720.52
17778,630.47
17779,716.17
17780,710.19
17781,707.79
17782,687.26
17783,577.69
17784,677.62
17785,725.77
17786,528.17
17787,578.61
17788,631.9
17789,638.6
17790,672.99
17791,582.73
17792,687.1
17793,659.74
17794,635.66
17795,671.82
17796,584.34
17797,595.63
17798,667.77
17799,627.4
17800,560.66
17801,690.7
17802,583.3
17803,611.99
17804,572.07
17805,645.53
17806,559.52
17807,581.97
17808,669.36
17809,669.56
17810,655.08
17811,708.02
17812,603.01
17813,662.05
17814,702.28
17815,665.19
17816,681.59
17817,669.33
17818,616.2
17819,701.89
17820,600.86
17821,635.68
17822,677.11
17823,742.77
17824,679.66
17825,609.2
17826,681.98
17827,624.78
17828,680.17
17829,676.22
17830,709.03
17831,688.02
17832,622.34
17833,661.81
17834,597.83
17835,619.16
17836,604.21
17837,697.66
17838,613.43
17839,620.55
17840,646.89
17841,639.78
17842,526.31
17843,686.19
17844,619.13
17845,628.98
17846,659.51
17847,658.11
17848,600.95
17849,733.03
17850,672.28
17851,639.12
17852,682.83
17853,686.18
17854,556.6
17855,534.84
17856,740.4
17857,640.27
17858,570.39
17859,713.85
17860,583.05
17861,606.02
17862,536.24
17863,745.59
17864,716.96
17865,635.59
17866,585.77
17867,565.91
17868,619
17869,631.75
17870,588.17
17871,683.1
17872,731.76
17873,694.91
17874,584.23
17875,670.34
17876,691.16
17877,518.9
17878,573.29
17879,642.85
17880,694.6
17881,650.75
17882,605.59
17883,792.73
17884,704.8
17885,607.65
17886,674.65
17887,658.38
17888,684.35
17889,732.3
17890,692.88
17891,594.5
17892,686.38
17893,630.45
17894,567.49
17895,805.86
17896,625.28
17897,614.19
17898,722.04
17899,599.13
17900,649.47
17901,757.96
17902,640.43
17903,489.56
17904,661.58
17905,610.63
17906,682.69
17907,693.88
17908,680.15
17909,599.72
17910,658.07
17911,617.23
17912,744.61
17913,641.39
17914,661.92
17915,674.98
17916,746.4
17917,693.91
17918,701.27
17919,630.96
17920,700.78
17921,721.83
17922,614.39
17923,590.81
17924,602.4
17925,704.07
17926,583.91
17927,585.24
17928,579.63
17929,618.25
17930,626.17
17931,579.94
17932,548.36
17933,677.1
17934,624.46
17935,622.04
17936,688.75
17937,529.7
17938,635.18
17939,691.94
17940,627.17
17941,637.26
17942,701.14
17943,549.14
17944,627.6
17945,596.12
17946,673.06
17947,729.8
17948,585.83
17949,677.03
17950,707.29
17951,693.15
17952,735.86
17953,638.66
17954,635.28
17955,658.42
17956,637.83
17957,617.72
17958,657.78
17959,622.95
17960,572.78
17961,669.95
17962,583.24
17963,612.56
17964,617.51
17965,602.1
17966,628.88
17967,683.58
17968,556.54
17969,673.76
17970,667.19
17971,671.36
17972,595.59
17973,514.88
17974,727.34
17975,653.14
17976,653.56
17977,722.62
17978,608.86
17979,645.53
17980,631.88
17981,683.88
17982,695.02
17983,741.51
17984,644.8
17985,615.29
17986,666.69
17987,743.79
17988,582.98
17989,641.04
17990,689.38
17991,615.43
17992,651.01
17993,681.93
17994,672.69
17995,725.97
17996,564.5
17997,598.04
17998,729.95
17999,645.69
18000,634.89
18001,660.41
18002,582.74
18003,599.1
18004,487.92
18005,776.78
18006,648.98
18007,680.97
18008,763.71
18009,673.39
18010,603.01
18011,645.61
18012,741.35
18013,655.44
18014,743.89
18015,606.18
18016,662.59
18017,731.11
18018,604.16
18019,580.4
18020,755.23
18021,688.16
18022,550.53
18023,612.04
18024,654.24
18025,711.42
18026,671.04
18027,602.57
18028,562.65
18029,564.92
18030,666.14
18031,709.77
18032,612.86
18033,666.3
18034,632.12
18035,543.39
18036,618.44
18037,668.14
18038,654.26
18039,686.02
18040,609.81
18041,549.16
18042,539.62
18043,582.55
18044,625.84
18045,640.81
18046,668.96
18047,751.11
18048,610.71
18049,760.73
18050,694.07
18051,657.73
18052,639.93
18053,678.99
18054,627.18
18055,726.6
18056,749.95
18057,701.37
18058,640.63
18059,648.26
18060,644.68
18061,671.8
18062,616.72
18063,667.61
18064,587.74
18065,674.53
18066,630.63
18067,640.53
18068,657.24
18069,712.1
18070,636.05
18071,559.75
18072,704.55
18073,654.12
18074,654.81
18075,701.5
18076,680.23
18077,566.03
18078,702.26
18079,728.46
18080,609.57
18081,702
18082,603.19
18083,667.08
18084,598.31
18085,640.81
18086,627.12
18087,674.14
18088,667.75
18089,681.69
18090,691.25
18091,588.63
18092,519.97
18093,710.72
18094,762.48
18095,640.17
18096,730.9
18097,616.32
18098,672.61
18099,562.41
18100,591.79
18101,704.74
18102,613.18
18103,678.99
18104,653.35
18105,586.45
18106,749.35
18107,624.02
18108,608.98
18109,654.8
18110,523.68
18111,634.3
18112,619.58
18113,737.19
18114,529.56
18115,579.28
18116,655.96
18117,633.24
18118,655.12
18119,686.91
18120,607.33
18121,638.94
18122,609.89
18123,672.96
18124,717.05
18125,654.28
18126,647.63
18127,706.75
18128,583.08
18129,608.34
